inventoryid,store,city,brand,description,size,onhand,price,enddate
1_HARDERSFIELD_3252,1,HARDERSFIELD,3252,Smirnoff Sourced Cran Apple,750mL,7,9.49,2016-12-31
1_HARDERSFIELD_3253,1,HARDERSFIELD,3253,Gilbeys London Dry,1.75L,18,11.99,2016-12-31
1_HARDERSFIELD_3257,1,HARDERSFIELD,3257,Gilbeys London Dry Trav,750mL,19,6.99,2016-12-31
1_HARDERSFIELD_3272,1,HARDERSFIELD,3272,Sobieski Vodka,1.75L,29,17.99,2016-12-31
1_HARDERSFIELD_3276,1,HARDERSFIELD,3276,Gordons London Dry,1.75L,29,14.99,2016-12-31
1_HARDERSFIELD_3278,1,HARDERSFIELD,3278,Gordons London Dry,750mL,24,7.99,2016-12-31
1_HARDERSFIELD_3279,1,HARDERSFIELD,3279,Double Cross Vodka,750mL,11,29.99,2016-12-31
1_HARDERSFIELD_3283,1,HARDERSFIELD,3283,New Amsterdam Apple Vodka,750mL,49,8.99,2016-12-31
1_HARDERSFIELD_3286,1,HARDERSFIELD,3286,Ciroc Snap Frost Vodka,1.75L,7,48.99,2016-12-31
1_HARDERSFIELD_3288,1,HARDERSFIELD,3288,Svedka Strwbry Lemonad Vodka,1.75L,1,16.99,2016-12-31
1_HARDERSFIELD_3295,1,HARDERSFIELD,3295,Tito's Handmade Vodka,375mL,23,11.99,2016-12-31
1_HARDERSFIELD_3298,1,HARDERSFIELD,3298,Bully Boy Boston Rum,750mL,21,26.99,2016-12-31
1_HARDERSFIELD_3306,1,HARDERSFIELD,3306,Hammer & Sickle Vodka,1.75L,4,39.99,2016-12-31
1_HARDERSFIELD_3310,1,HARDERSFIELD,3310,Pinnacle Vodka,375mL,49,5.99,2016-12-31
1_HARDERSFIELD_3314,1,HARDERSFIELD,3314,El Jimador Blanco Tequila,1.75L,6,25.99,2016-12-31
1_HARDERSFIELD_3315,1,HARDERSFIELD,3315,Smirnoff Sorbet Rasp/Pomegra,50mL,391,0.99,2016-12-31
1_HARDERSFIELD_3316,1,HARDERSFIELD,3316,Ciroc Peach Vodka,375mL,13,15.49,2016-12-31
1_HARDERSFIELD_3324,1,HARDERSFIELD,3324,Milagro Silver Select Barrel,750mL,7,49.99,2016-12-31
1_HARDERSFIELD_3325,1,HARDERSFIELD,3325,Pinnacle Caramel Apple Vodka,750mL,17,10.99,2016-12-31
1_HARDERSFIELD_3326,1,HARDERSFIELD,3326,Jenkins Gin,1.75L,22,9.49,2016-12-31
1_HARDERSFIELD_3329,1,HARDERSFIELD,3329,Seagrams Extra Smooth Vodka,1.75L,33,15.99,2016-12-31
1_HARDERSFIELD_3335,1,HARDERSFIELD,3335,Tanqueray Sterling Vodka,750mL,13,10.99,2016-12-31
1_HARDERSFIELD_3342,1,HARDERSFIELD,3342,Bully Boy Old Fashioned RTD,750mL,5,22.99,2016-12-31
1_HARDERSFIELD_3343,1,HARDERSFIELD,3343,Bombay Sapphire Gin,375mL,33,12.99,2016-12-31
1_HARDERSFIELD_3344,1,HARDERSFIELD,3344,Bombay Sapphire Gin,750mL,32,19.99,2016-12-31
1_HARDERSFIELD_3345,1,HARDERSFIELD,3345,Bombay Sapphire Gin,50mL,127,1.99,2016-12-31
1_HARDERSFIELD_3346,1,HARDERSFIELD,3346,Nautical Gin,750mL,4,27.99,2016-12-31
1_HARDERSFIELD_3347,1,HARDERSFIELD,3347,Milagro Silver Tequila,1.75L,5,39.99,2016-12-31
1_HARDERSFIELD_3348,1,HARDERSFIELD,3348,Bombay Sapphire Gin,1.75L,37,29.99,2016-12-31
1_HARDERSFIELD_3351,1,HARDERSFIELD,3351,Pinnacle Whipped Vodka,1.75L,40,15.99,2016-12-31
1_HARDERSFIELD_3352,1,HARDERSFIELD,3352,Ciroc Coconut Vodka,750mL,14,24.99,2016-12-31
1_HARDERSFIELD_3354,1,HARDERSFIELD,3354,Ketel One Vodka,375mL,14,14.99,2016-12-31
1_HARDERSFIELD_3356,1,HARDERSFIELD,3356,Svedka Vodka,375mL,36,6.99,2016-12-31
1_HARDERSFIELD_3363,1,HARDERSFIELD,3363,Lunazul Reposado Tequila,750mL,15,13.99,2016-12-31
1_HARDERSFIELD_3364,1,HARDERSFIELD,3364,Absolut Ruby Red,1.75L,29,24.99,2016-12-31
1_HARDERSFIELD_3365,1,HARDERSFIELD,3365,Russian Standard Vodka,1.75L,52,24.99,2016-12-31
1_HARDERSFIELD_3366,1,HARDERSFIELD,3366,Tanqueray Rangpur Gin,1.75L,13,35.99,2016-12-31
1_HARDERSFIELD_3367,1,HARDERSFIELD,3367,Pinnacle Pomegranate Vodka,750mL,7,10.99,2016-12-31
1_HARDERSFIELD_3368,1,HARDERSFIELD,3368,Pinnacle Grape Vodka,1.75L,17,15.99,2016-12-31
1_HARDERSFIELD_3372,1,HARDERSFIELD,3372,Smirnoff Sourced Pineapple,750mL,1,9.49,2016-12-31
1_HARDERSFIELD_3376,1,HARDERSFIELD,3376,Tommy Guns Vodka,750mL,3,36.99,2016-12-31
1_HARDERSFIELD_3377,1,HARDERSFIELD,3377,Tanqueray Rangpur Gin,750mL,2,22.99,2016-12-31
1_HARDERSFIELD_3378,1,HARDERSFIELD,3378,High West Rendezvous Rye,750mL,4,55.99,2016-12-31
1_HARDERSFIELD_3385,1,HARDERSFIELD,3385,Pinnacle Strawbry Kiwi Vodka,1.75L,22,15.99,2016-12-31
1_HARDERSFIELD_3386,1,HARDERSFIELD,3386,Skyy Infusions Cranberry,50mL,42,0.99,2016-12-31
1_HARDERSFIELD_3388,1,HARDERSFIELD,3388,Seagrams Extra Dry Gin,750mL,19,9.99,2016-12-31
1_HARDERSFIELD_3389,1,HARDERSFIELD,3389,Seagrams Extra Dry Gin,1.75L,43,16.99,2016-12-31
1_HARDERSFIELD_3390,1,HARDERSFIELD,3390,Cold River Blueberry Vodka,750mL,9,29.99,2016-12-31
1_HARDERSFIELD_3394,1,HARDERSFIELD,3394,Blue Nectar Silver Tequila,750mL,8,29.99,2016-12-31
1_HARDERSFIELD_3396,1,HARDERSFIELD,3396,Smirnoff Vanilla Vodka,1.75L,28,18.99,2016-12-31
1_HARDERSFIELD_3397,1,HARDERSFIELD,3397,Ciroc Red Berry Vodka,750mL,19,24.99,2016-12-31
1_HARDERSFIELD_3398,1,HARDERSFIELD,3398,Archvist Gerston Scotch,750mL,9,43.99,2016-12-31
1_HARDERSFIELD_3405,1,HARDERSFIELD,3405,Tito's Handmade Vodka,1.75L,159,28.99,2016-12-31
1_HARDERSFIELD_3409,1,HARDERSFIELD,3409,Crystal Head Vodka,750mL,7,49.99,2016-12-31
1_HARDERSFIELD_3412,1,HARDERSFIELD,3412,Skyy Infusions Pineapple,750mL,9,12.99,2016-12-31
1_HARDERSFIELD_3416,1,HARDERSFIELD,3416,Danziger Gold Vodka,750mL,45,14.99,2016-12-31
1_HARDERSFIELD_3419,1,HARDERSFIELD,3419,Combier Liqueur D'Orange,750mL,8,26.99,2016-12-31
1_HARDERSFIELD_3420,1,HARDERSFIELD,3420,New Amsterdam Coconut Vodka,750mL,50,10.99,2016-12-31
1_HARDERSFIELD_3421,1,HARDERSFIELD,3421,Stolichnaya Blueberi,50mL,40,1.99,2016-12-31
1_HARDERSFIELD_3422,1,HARDERSFIELD,3422,Beefeater,750mL,32,19.99,2016-12-31
1_HARDERSFIELD_3423,1,HARDERSFIELD,3423,Beefeater,1.75L,59,26.99,2016-12-31
1_HARDERSFIELD_3425,1,HARDERSFIELD,3425,Olmeca Altos Plata Tequila,750mL,9,21.99,2016-12-31
1_HARDERSFIELD_3427,1,HARDERSFIELD,3427,Stolichnaya Blueberi,1.75L,26,24.99,2016-12-31
1_HARDERSFIELD_3436,1,HARDERSFIELD,3436,Bombay Dry Gin,1.75L,29,24.99,2016-12-31
1_HARDERSFIELD_3437,1,HARDERSFIELD,3437,Bombay Dry Gin,750mL,12,17.99,2016-12-31
1_HARDERSFIELD_3442,1,HARDERSFIELD,3442,Smirnoff Grape Vodka,750mL,0,12.99,2016-12-31
1_HARDERSFIELD_3443,1,HARDERSFIELD,3443,Stolichnaya,375mL,5,8.99,2016-12-31
1_HARDERSFIELD_3444,1,HARDERSFIELD,3444,Hornitos Plata Tequila,1.75L,24,34.99,2016-12-31
1_HARDERSFIELD_3452,1,HARDERSFIELD,3452,Vanya Light Vodka,1.75L,11,6.99,2016-12-31
1_HARDERSFIELD_3454,1,HARDERSFIELD,3454,Pinnacle Pineapple,50mL,255,0.99,2016-12-31
1_HARDERSFIELD_3455,1,HARDERSFIELD,3455,Stolichnaya Gluten Free 80*,750mL,46,16.99,2016-12-31
1_HARDERSFIELD_3456,1,HARDERSFIELD,3456,Tanqueray Sterling Vodka,1.75L,42,19.99,2016-12-31
1_HARDERSFIELD_3457,1,HARDERSFIELD,3457,Olmeca Altos Plata Tequila,1.75L,4,34.99,2016-12-31
1_HARDERSFIELD_3458,1,HARDERSFIELD,3458,Ciroc Amaretto Vodka,750mL,22,19.99,2016-12-31
1_HARDERSFIELD_3460,1,HARDERSFIELD,3460,Corzo Anejo Tequila,750mL,6,54.99,2016-12-31
1_HARDERSFIELD_3462,1,HARDERSFIELD,3462,Absolut Ruby Red,750mL,13,17.99,2016-12-31
1_HARDERSFIELD_3464,1,HARDERSFIELD,3464,UV Blue Raspberry Vodka,1.75L,12,17.99,2016-12-31
1_HARDERSFIELD_3472,1,HARDERSFIELD,3472,Cazadores Blanco Tequila,750mL,5,16.99,2016-12-31
1_HARDERSFIELD_3476,1,HARDERSFIELD,3476,Reyka Vodka,750mL,13,19.99,2016-12-31
1_HARDERSFIELD_3483,1,HARDERSFIELD,3483,Kru 82 Vodka,750mL,14,13.99,2016-12-31
1_HARDERSFIELD_3485,1,HARDERSFIELD,3485,Luksusowa Potato Vodka,1.75L,23,18.99,2016-12-31
1_HARDERSFIELD_3486,1,HARDERSFIELD,3486,Tanqueray,375mL,34,12.99,2016-12-31
1_HARDERSFIELD_3487,1,HARDERSFIELD,3487,Stolichnaya Blueberi,750mL,21,16.99,2016-12-31
1_HARDERSFIELD_3488,1,HARDERSFIELD,3488,Tanqueray,750mL,21,19.99,2016-12-31
1_HARDERSFIELD_3489,1,HARDERSFIELD,3489,Tanqueray,1.75L,109,27.99,2016-12-31
1_HARDERSFIELD_3495,1,HARDERSFIELD,3495,Ketel One Citroen Vodka,1.75L,52,38.99,2016-12-31
1_HARDERSFIELD_3497,1,HARDERSFIELD,3497,Johnnie Walker Platinum,750mL,5,94.99,2016-12-31
1_HARDERSFIELD_3498,1,HARDERSFIELD,3498,Baileys Vanilla Cinnamon,750mL,13,19.99,2016-12-31
1_HARDERSFIELD_3500,1,HARDERSFIELD,3500,Tito's Handmade Vodka,50mL,233,1.49,2016-12-31
1_HARDERSFIELD_3502,1,HARDERSFIELD,3502,Pinnacle Vodka,750mL,43,12.99,2016-12-31
1_HARDERSFIELD_3503,1,HARDERSFIELD,3503,Smirnoff Sorbet Rasp/Pomegra,750mL,11,12.99,2016-12-31
1_HARDERSFIELD_3505,1,HARDERSFIELD,3505,Tito's Handmade Vodka,750mL,33,18.99,2016-12-31
1_HARDERSFIELD_3511,1,HARDERSFIELD,3511,New Amsterdam Vodka,750mL,22,10.99,2016-12-31
1_HARDERSFIELD_3512,1,HARDERSFIELD,3512,Pinnacle Vodka,1.75L,146,15.99,2016-12-31
1_HARDERSFIELD_3513,1,HARDERSFIELD,3513,Ciroc Snap Frost Vodka,750mL,12,24.99,2016-12-31
1_HARDERSFIELD_3515,1,HARDERSFIELD,3515,Skyy Infusions Citrus Vodka,1.75L,46,19.99,2016-12-31
1_HARDERSFIELD_3521,1,HARDERSFIELD,3521,Effen Vodka,750mL,12,19.99,2016-12-31
1_HARDERSFIELD_3522,1,HARDERSFIELD,3522,Platinum 7X Distilled Vodka,1.75L,51,12.99,2016-12-31
1_HARDERSFIELD_3524,1,HARDERSFIELD,3524,Pravda Polish Vodka,750mL,13,19.99,2016-12-31
1_HARDERSFIELD_3527,1,HARDERSFIELD,3527,Reyka Vodka,1.75L,11,29.99,2016-12-31
1_HARDERSFIELD_3528,1,HARDERSFIELD,3528,Don Felix Anejo Tequila,750mL,4,40.99,2016-12-31
1_HARDERSFIELD_3529,1,HARDERSFIELD,3529,U V Vodka,1.75L,28,13.99,2016-12-31
1_HARDERSFIELD_3532,1,HARDERSFIELD,3532,Milagro Reposado Tequila,750mL,7,25.99,2016-12-31
1_HARDERSFIELD_3534,1,HARDERSFIELD,3534,Milagro Silver Tequila,750mL,12,25.99,2016-12-31
1_HARDERSFIELD_3542,1,HARDERSFIELD,3542,Vera Limon Vodka,750mL,2,11.99,2016-12-31
1_HARDERSFIELD_3545,1,HARDERSFIELD,3545,Ketel One Vodka,1.75L,178,29.99,2016-12-31
1_HARDERSFIELD_3546,1,HARDERSFIELD,3546,Vera Blood Orange Vodka,750mL,8,11.99,2016-12-31
1_HARDERSFIELD_3547,1,HARDERSFIELD,3547,Ketel One Vodka,50mL,77,2.79,2016-12-31
1_HARDERSFIELD_3549,1,HARDERSFIELD,3549,Ketel One Vodka,750mL,93,22.99,2016-12-31
1_HARDERSFIELD_3556,1,HARDERSFIELD,3556,Hard Rock Vodka,1.75L,0,12.99,2016-12-31
1_HARDERSFIELD_3560,1,HARDERSFIELD,3560,Ciroc Amaretto Vodka,375mL,2,15.49,2016-12-31
1_HARDERSFIELD_3562,1,HARDERSFIELD,3562,Pearl Vodka,50mL,0,0.99,2016-12-31
1_HARDERSFIELD_3564,1,HARDERSFIELD,3564,Ciroc Amaretto Vodka,1.75L,5,48.99,2016-12-31
1_HARDERSFIELD_3566,1,HARDERSFIELD,3566,Pinnacle Raspberry,50mL,210,0.99,2016-12-31
1_HARDERSFIELD_3568,1,HARDERSFIELD,3568,Pearl Cucumber Vodka,50mL,0,0.99,2016-12-31
1_HARDERSFIELD_3571,1,HARDERSFIELD,3571,Absolut Vanilia,50mL,102,1.99,2016-12-31
1_HARDERSFIELD_3574,1,HARDERSFIELD,3574,Stolichnaya Gluten Free Vodk,50mL,38,0.99,2016-12-31
1_HARDERSFIELD_3577,1,HARDERSFIELD,3577,Effen Black Cherry & Vanilla,750mL,8,19.99,2016-12-31
1_HARDERSFIELD_3578,1,HARDERSFIELD,3578,Stolichnaya Elit Vodka,750mL,2,49.99,2016-12-31
1_HARDERSFIELD_3579,1,HARDERSFIELD,3579,Ciroc Pineapple Vodka,375mL,17,15.49,2016-12-31
1_HARDERSFIELD_3580,1,HARDERSFIELD,3580,Smirnoff Orange Vodka,750mL,25,12.99,2016-12-31
1_HARDERSFIELD_3581,1,HARDERSFIELD,3581,Pinnacle Citrus,50mL,243,0.99,2016-12-31
1_HARDERSFIELD_3583,1,HARDERSFIELD,3583,Smirnoff Orange Vodka,1.75L,27,18.99,2016-12-31
1_HARDERSFIELD_3584,1,HARDERSFIELD,3584,Absolut Raspberri,750mL,17,17.99,2016-12-31
1_HARDERSFIELD_3591,1,HARDERSFIELD,3591,Absolut Vanilia,750mL,16,17.99,2016-12-31
1_HARDERSFIELD_3593,1,HARDERSFIELD,3593,Smirnoff Blue 100 Proof Trav,1.75L,10,26.99,2016-12-31
1_HARDERSFIELD_3594,1,HARDERSFIELD,3594,Pinnacle Tropical Punch,50mL,214,0.99,2016-12-31
1_HARDERSFIELD_3595,1,HARDERSFIELD,3595,Smirnoff Blue 100 Proof,750mL,11,15.99,2016-12-31
1_HARDERSFIELD_3598,1,HARDERSFIELD,3598,Ice Pik Vodka,750mL,10,13.99,2016-12-31
1_HARDERSFIELD_3606,1,HARDERSFIELD,3606,Smirnoff Raspberry Vodka,50mL,220,0.99,2016-12-31
1_HARDERSFIELD_3607,1,HARDERSFIELD,3607,Smirnoff Citrus Vodka,50mL,100,0.99,2016-12-31
1_HARDERSFIELD_3608,1,HARDERSFIELD,3608,Smirnoff Orange Vodka,50mL,225,0.99,2016-12-31
1_HARDERSFIELD_3609,1,HARDERSFIELD,3609,Smirnoff Vanilla Vodka,50mL,378,0.99,2016-12-31
1_HARDERSFIELD_3610,1,HARDERSFIELD,3610,Smirnoff Cranberry Vodka,750mL,17,10.99,2016-12-31
1_HARDERSFIELD_3612,1,HARDERSFIELD,3612,Taaka Vodka,1.75L,15,8.99,2016-12-31
1_HARDERSFIELD_3614,1,HARDERSFIELD,3614,Finlandia Vodka,1.75L,23,19.99,2016-12-31
1_HARDERSFIELD_3617,1,HARDERSFIELD,3617,Olmeca Altos Reposado,750mL,12,21.99,2016-12-31
1_HARDERSFIELD_3620,1,HARDERSFIELD,3620,Powers Signature Release,750mL,3,39.99,2016-12-31
1_HARDERSFIELD_3625,1,HARDERSFIELD,3625,Absolut 80 Proof,750mL,75,17.99,2016-12-31
1_HARDERSFIELD_3626,1,HARDERSFIELD,3626,Sauza Extra Gold Tequila,750mL,27,12.99,2016-12-31
1_HARDERSFIELD_3627,1,HARDERSFIELD,3627,Absolut 80 Proof,375mL,13,11.99,2016-12-31
1_HARDERSFIELD_3629,1,HARDERSFIELD,3629,Flag Hill White Rum,750mL,18,28.99,2016-12-31
1_HARDERSFIELD_3630,1,HARDERSFIELD,3630,Stolichnaya Razberi,1.75L,34,24.99,2016-12-31
1_HARDERSFIELD_3635,1,HARDERSFIELD,3635,New Amsterdam 100* Vodka,750mL,0,12.99,2016-12-31
1_HARDERSFIELD_3636,1,HARDERSFIELD,3636,Dr McGillicuddy's Mentholmnt,375mL,24,7.49,2016-12-31
1_HARDERSFIELD_3637,1,HARDERSFIELD,3637,Zhenka Vodka Plastic,750mL,67,5.29,2016-12-31
1_HARDERSFIELD_3638,1,HARDERSFIELD,3638,Pinnacle Whipped,50mL,166,0.99,2016-12-31
1_HARDERSFIELD_3643,1,HARDERSFIELD,3643,Caldwells Vodka,1.75L,22,9.49,2016-12-31
1_HARDERSFIELD_3650,1,HARDERSFIELD,3650,Patron Silver Tequila,750mL,111,48.99,2016-12-31
1_HARDERSFIELD_3651,1,HARDERSFIELD,3651,Belvedere Vodka,50mL,61,3.99,2016-12-31
1_HARDERSFIELD_3652,1,HARDERSFIELD,3652,Ciroc Pineapple Vodka,1.75L,9,48.99,2016-12-31
1_HARDERSFIELD_3654,1,HARDERSFIELD,3654,Patron Reposado Tequila,750mL,85,53.99,2016-12-31
1_HARDERSFIELD_3656,1,HARDERSFIELD,3656,Stolichnaya Vanil,1.75L,31,24.99,2016-12-31
1_HARDERSFIELD_3658,1,HARDERSFIELD,3658,Patron Anejo Tequila,750mL,83,58.99,2016-12-31
1_HARDERSFIELD_3660,1,HARDERSFIELD,3660,Deep Eddy Ruby Red Vodka,1.75L,12,27.99,2016-12-31
1_HARDERSFIELD_3663,1,HARDERSFIELD,3663,Tarantula Azul Tequila,750mL,17,13.99,2016-12-31
1_HARDERSFIELD_3666,1,HARDERSFIELD,3666,Art in the Age Chicory Root,375mL,12,24.99,2016-12-31
1_HARDERSFIELD_3667,1,HARDERSFIELD,3667,Boru Original Irish Vodka,1.75L,17,17.99,2016-12-31
1_HARDERSFIELD_3668,1,HARDERSFIELD,3668,Belvedere Polish Vodka,1.75L,38,42.99,2016-12-31
1_HARDERSFIELD_3671,1,HARDERSFIELD,3671,Stolichnaya Razberi,50mL,36,1.99,2016-12-31
1_HARDERSFIELD_3676,1,HARDERSFIELD,3676,Permafrost Alaskan Vodka,750mL,5,34.99,2016-12-31
1_HARDERSFIELD_3679,1,HARDERSFIELD,3679,Chopin Vodka,750mL,6,21.99,2016-12-31
1_HARDERSFIELD_3680,1,HARDERSFIELD,3680,Stolichnaya Ohranj,1.75L,28,24.99,2016-12-31
1_HARDERSFIELD_3682,1,HARDERSFIELD,3682,Belvedere Vodka,750mL,51,22.99,2016-12-31
1_HARDERSFIELD_3683,1,HARDERSFIELD,3683,Stolichnaya Ohranj,750mL,29,16.99,2016-12-31
1_HARDERSFIELD_3684,1,HARDERSFIELD,3684,Fleischmanns Royal Vodka,1.75L,24,9.99,2016-12-31
1_HARDERSFIELD_3687,1,HARDERSFIELD,3687,Fleischmanns Royal Traveler,750mL,56,4.99,2016-12-31
1_HARDERSFIELD_3689,1,HARDERSFIELD,3689,Stolichnaya Vanil,750mL,16,16.99,2016-12-31
1_HARDERSFIELD_3690,1,HARDERSFIELD,3690,Tanqueray Ten Gin,750mL,15,27.99,2016-12-31
1_HARDERSFIELD_3693,1,HARDERSFIELD,3693,Smirnoff Ruby Red Grapefruit,750mL,35,10.99,2016-12-31
1_HARDERSFIELD_3694,1,HARDERSFIELD,3694,Stolichnaya Razberi,750mL,32,16.99,2016-12-31
1_HARDERSFIELD_3695,1,HARDERSFIELD,3695,Rain Handcrafted Vodka,750mL,9,11.99,2016-12-31
1_HARDERSFIELD_3696,1,HARDERSFIELD,3696,Gilbeys Vodka,1.75L,29,10.49,2016-12-31
1_HARDERSFIELD_3699,1,HARDERSFIELD,3699,Chopin Vodka,1.75L,7,39.99,2016-12-31
1_HARDERSFIELD_3702,1,HARDERSFIELD,3702,Kinky Vodka,50mL,0,0.99,2016-12-31
1_HARDERSFIELD_3703,1,HARDERSFIELD,3703,OuterSpace Vodka,50mL,112,5.99,2016-12-31
1_HARDERSFIELD_3704,1,HARDERSFIELD,3704,Ciroc Pineapple Vodka,750mL,31,24.99,2016-12-31
1_HARDERSFIELD_3706,1,HARDERSFIELD,3706,Pinnacle Citrus Vodka,1.75L,40,15.99,2016-12-31
1_HARDERSFIELD_3709,1,HARDERSFIELD,3709,Aslanoff Vodka,1.75L,8,13.99,2016-12-31
1_HARDERSFIELD_3724,1,HARDERSFIELD,3724,Absolut Citron,750mL,32,17.99,2016-12-31
1_HARDERSFIELD_3725,1,HARDERSFIELD,3725,Three Olives Pomegranate,750mL,25,14.99,2016-12-31
1_HARDERSFIELD_3726,1,HARDERSFIELD,3726,Gilbeys Vodka Traveler,750mL,57,4.99,2016-12-31
1_HARDERSFIELD_3727,1,HARDERSFIELD,3727,Absolut Citron,50mL,43,1.99,2016-12-31
1_HARDERSFIELD_3728,1,HARDERSFIELD,3728,Absolut Citron,1.75L,45,24.99,2016-12-31
1_HARDERSFIELD_3731,1,HARDERSFIELD,3731,Absolut Apeach,750mL,19,17.99,2016-12-31
1_HARDERSFIELD_3733,1,HARDERSFIELD,3733,Patron Silver Tequila,1.75L,5,109.99,2016-12-31
1_HARDERSFIELD_3736,1,HARDERSFIELD,3736,Smirnoff Cherry Vodka,750mL,11,10.99,2016-12-31
1_HARDERSFIELD_3743,1,HARDERSFIELD,3743,Smirnoff Sorbet Pine/Coconut,750mL,6,12.99,2016-12-31
1_HARDERSFIELD_3745,1,HARDERSFIELD,3745,Taaka Vodka Traveler,750mL,46,4.99,2016-12-31
1_HARDERSFIELD_3746,1,HARDERSFIELD,3746,Gordons Vodka 80 Proof,1.75L,37,12.99,2016-12-31
1_HARDERSFIELD_3754,1,HARDERSFIELD,3754,Smirnoff Blueberry Vodka,750mL,17,10.99,2016-12-31
1_HARDERSFIELD_3755,1,HARDERSFIELD,3755,Russian Standard Original,750mL,13,16.99,2016-12-31
1_HARDERSFIELD_3758,1,HARDERSFIELD,3758,Margaritaville Gold Tequila,1.75L,9,22.99,2016-12-31
1_HARDERSFIELD_3760,1,HARDERSFIELD,3760,Absolut Pears,750mL,19,17.99,2016-12-31
1_HARDERSFIELD_3761,1,HARDERSFIELD,3761,Ciroc Apple Vodka,1.75L,7,48.99,2016-12-31
1_HARDERSFIELD_3762,1,HARDERSFIELD,3762,Patron Silver Tequila,50mL,56,5.99,2016-12-31
1_HARDERSFIELD_3763,1,HARDERSFIELD,3763,Patron Anejo Tequila,375mL,16,27.99,2016-12-31
1_HARDERSFIELD_3764,1,HARDERSFIELD,3764,Patron Reposado Tequila,375mL,18,26.99,2016-12-31
1_HARDERSFIELD_3765,1,HARDERSFIELD,3765,Three Olives Citrus Vodka,750mL,6,11.99,2016-12-31
1_HARDERSFIELD_3766,1,HARDERSFIELD,3766,Three Olives Grape Vodka,750mL,52,14.99,2016-12-31
1_HARDERSFIELD_3768,1,HARDERSFIELD,3768,Jenkins Vodka,750mL,32,4.99,2016-12-31
1_HARDERSFIELD_3769,1,HARDERSFIELD,3769,Jenkins Vodka,1.75L,24,8.99,2016-12-31
1_HARDERSFIELD_3773,1,HARDERSFIELD,3773,General John Stark Vodka,750mL,7,32.99,2016-12-31
1_HARDERSFIELD_3776,1,HARDERSFIELD,3776,Jose Cuervo Especial Silver,1.75L,55,26.99,2016-12-31
1_HARDERSFIELD_3779,1,HARDERSFIELD,3779,Three Olives Cherry Vodka,750mL,53,14.99,2016-12-31
1_HARDERSFIELD_3780,1,HARDERSFIELD,3780,Three Olives Raspberry Vodk,750mL,48,14.99,2016-12-31
1_HARDERSFIELD_3781,1,HARDERSFIELD,3781,Three Olives Vanilla Vodka,750mL,21,11.99,2016-12-31
1_HARDERSFIELD_3782,1,HARDERSFIELD,3782,Grey Goose Le Citron Vodka,750mL,8,23.99,2016-12-31
1_HARDERSFIELD_3784,1,HARDERSFIELD,3784,Margaritaville Gold Tequila,750mL,19,9.99,2016-12-31
1_HARDERSFIELD_3787,1,HARDERSFIELD,3787,Jose Cuervo Especial Silver,750mL,28,15.99,2016-12-31
1_HARDERSFIELD_3788,1,HARDERSFIELD,3788,Patron Silver Tequila,375mL,9,25.99,2016-12-31
1_HARDERSFIELD_3790,1,HARDERSFIELD,3790,Don Julio Blanco Tequila,750mL,6,46.99,2016-12-31
1_HARDERSFIELD_3791,1,HARDERSFIELD,3791,Jose Cuervo Especial Silver,375mL,20,10.99,2016-12-31
1_HARDERSFIELD_3792,1,HARDERSFIELD,3792,Jose Cuervo La Familia Rsv,750mL,5,99.99,2016-12-31
1_HARDERSFIELD_3794,1,HARDERSFIELD,3794,Cabo Wabo Reposado Tequila,750mL,6,36.99,2016-12-31
1_HARDERSFIELD_3798,1,HARDERSFIELD,3798,Ciroc Apple Vodka,750mL,13,24.99,2016-12-31
1_HARDERSFIELD_3799,1,HARDERSFIELD,3799,La Pinta Pomegranate Liqueur,750mL,6,34.99,2016-12-31
1_HARDERSFIELD_3800,1,HARDERSFIELD,3800,Don Julio Anejo Tequila,750mL,5,54.99,2016-12-31
1_HARDERSFIELD_3802,1,HARDERSFIELD,3802,Three Olives Vodka,1.75L,85,18.99,2016-12-31
1_HARDERSFIELD_3804,1,HARDERSFIELD,3804,Svedka Vodka,750mL,41,9.99,2016-12-31
1_HARDERSFIELD_3805,1,HARDERSFIELD,3805,Cuervo Silver Rolling Stones,750mL,18,14.99,2016-12-31
1_HARDERSFIELD_3806,1,HARDERSFIELD,3806,Svedka Citron Vodka,750mL,12,9.99,2016-12-31
1_HARDERSFIELD_3808,1,HARDERSFIELD,3808,Three Olives Vodka,750mL,44,14.99,2016-12-31
1_HARDERSFIELD_3815,1,HARDERSFIELD,3815,Solid Granite Vodka,750mL,7,27.99,2016-12-31
1_HARDERSFIELD_3818,1,HARDERSFIELD,3818,Cabo Wabo Blanco Tequila,750mL,10,29.99,2016-12-31
1_HARDERSFIELD_3820,1,HARDERSFIELD,3820,Smirnoff Citrus Vodka,1.75L,31,18.99,2016-12-31
1_HARDERSFIELD_3821,1,HARDERSFIELD,3821,Smirnoff Vanilla Vodka,750mL,31,12.99,2016-12-31
1_HARDERSFIELD_3826,1,HARDERSFIELD,3826,Skyy Vodka,1.75L,103,19.99,2016-12-31
1_HARDERSFIELD_3827,1,HARDERSFIELD,3827,Popov Vodka,1.75L,16,12.99,2016-12-31
1_HARDERSFIELD_3829,1,HARDERSFIELD,3829,Three Olives Peach Vodka,750mL,4,10.99,2016-12-31
1_HARDERSFIELD_3830,1,HARDERSFIELD,3830,Grey Goose L'Orange Vodka,750mL,9,23.99,2016-12-31
