brand,description,price,size,volume,classification,purchaseprice,vendornumber,vendorname
3690,Tanqueray Ten Gin,29.99,750mL,750.0,1,22.39,3960,DIAGEO NORTH AMERICA INC
3693,Smirnoff Ruby Red Grapefruit,10.99,750mL,750.0,1,8.72,3960,DIAGEO NORTH AMERICA INC
3694,Stolichnaya Razberi,16.99,750mL,750.0,1,13.48,8664,"STOLI GROUP,(USA) LLC"
3695,Rain Organics Vodka,11.99,750mL,750.0,1,7.68,8004,SAZERAC CO INC
3696,Gilbeys Vodka,10.49,1750mL,1750.0,1,7.6,12546,JIM BEAM BRANDS COMPANY
3699,Chopin Vodka,39.99,1750mL,1750.0,1,31.0,6213,MHW LTD
3701,UV Sangria Vodka,0.99,50mL,50.0,1,0.79,9206,PHILLIPS PRODUCTS CO.
3704,Ciroc Pineapple Vodka,24.99,750mL,750.0,1,18.37,3960,DIAGEO NORTH AMERICA INC
3706,Pinnacle Citrus Vodka,16.99,1750mL,1750.0,1,13.07,12546,JIM BEAM BRANDS COMPANY
3707,Smirnoff Ruby Red Grapefruit,0.99,50mL,50.0,1,0.74,3960,DIAGEO NORTH AMERICA INC
3716,Don Eduardo Anejo Tequila,29.99,750mL,750.0,1,21.42,1128,BROWN-FORMAN CORP
3719,Smirnoff Lime Vodka,10.99,750mL,750.0,1,7.36,3960,DIAGEO NORTH AMERICA INC
3722,Finlandia Grapefruit Fusion,14.99,750mL,750.0,1,9.02,1128,BROWN-FORMAN CORP
3724,Absolut Citron,16.99,750mL,750.0,1,12.31,17035,PERNOD RICARD USA
3725,Three Olives Pomegranate,12.99,750mL,750.0,1,9.35,7245,PROXIMO SPIRITS INC.
3726,Gilbeys Vodka Traveler,4.99,750mL,750.0,1,3.78,12546,JIM BEAM BRANDS COMPANY
3727,Absolut Citron,1.99,50mL,50.0,1,1.47,17035,PERNOD RICARD USA
3728,Absolut Citron,24.99,1750mL,1750.0,1,18.93,17035,PERNOD RICARD USA
3729,Three Olives Whipped Cream,14.99,750mL,750.0,1,8.59,7245,PROXIMO SPIRITS INC.
3730,UV Ruby Red Grapefruit Vodka,0.99,50mL,50.0,1,0.73,9206,PHILLIPS PRODUCTS CO.
3731,Absolut Apeach,16.99,750mL,750.0,1,13.38,17035,PERNOD RICARD USA
3733,Patron Silver Tequila,109.99,1750mL,1750.0,1,83.96,9165,ULTRA BEVERAGE COMPANY LLP
3736,Smirnoff Cherry Vodka,10.99,750mL,750.0,1,8.2,3960,DIAGEO NORTH AMERICA INC
3738,Three Olives Chocolate Vodka,11.99,750mL,750.0,1,9.29,7245,PROXIMO SPIRITS INC.
3739,Three Olives Orange Vodka,12.99,750mL,750.0,1,9.92,7245,PROXIMO SPIRITS INC.
3743,Smirnoff Sorbet Pine/Coconut,10.99,750mL,750.0,1,8.02,3960,DIAGEO NORTH AMERICA INC
3745,Taaka Vodka Traveler,3.99,750mL,750.0,1,3.07,8004,SAZERAC CO INC
3746,Gordons Vodka 80 Proof,12.99,1750mL,1750.0,1,8.52,3960,DIAGEO NORTH AMERICA INC
3747,Gordons Vodka Traveler,6.99,750mL,750.0,1,5.18,3960,DIAGEO NORTH AMERICA INC
3754,Smirnoff Blueberry Vodka,10.99,750mL,750.0,1,8.79,3960,DIAGEO NORTH AMERICA INC
3755,Russian Standard Original,16.99,750mL,750.0,1,12.02,10050,Russian Standard Vodka
3758,Margaritaville Gold Tequila,22.99,1750mL,1750.0,1,14.59,8004,SAZERAC CO INC
3760,Absolut Pears,16.99,750mL,750.0,1,12.49,17035,PERNOD RICARD USA
3762,Patron Silver Tequila,5.99,50mL,50.0,1,4.61,9165,ULTRA BEVERAGE COMPANY LLP
3763,Patron Anejo Tequila,29.99,375mL,375.0,1,20.28,9165,ULTRA BEVERAGE COMPANY LLP
3764,Patron Reposado Tequila,28.99,375mL,375.0,1,20.76,9165,ULTRA BEVERAGE COMPANY LLP
3765,Three Olives Citrus Vodka,12.99,750mL,750.0,1,9.37,7245,PROXIMO SPIRITS INC.
3766,Three Olives Grape Vodka,12.99,750mL,750.0,1,9.35,7245,PROXIMO SPIRITS INC.
3768,Jenkins Vodka,5.99,750mL,750.0,1,3.62,9552,M S WALKER INC
3769,Jenkins Vodka,9.49,1750mL,1750.0,1,7.02,9552,M S WALKER INC
3770,Miodula Honey Vodka,22.99,750mL,750.0,1,14.17,90037,THE PIERPONT GROUP LLC
3773,General John Stark Vodka,29.99,750mL,750.0,1,21.73,17031,FLAG HILL WINERY & VINEYARD
3776,Jose Cuervo Especial Silver,25.99,1750mL,1750.0,1,18.56,7245,PROXIMO SPIRITS INC.
3779,Three Olives Cherry Vodka,12.99,750mL,750.0,1,9.35,7245,PROXIMO SPIRITS INC.
3780,Three Olives Raspberry Vodk,12.99,750mL,750.0,1,10.31,7245,PROXIMO SPIRITS INC.
3781,Three Olives Vanilla Vodka,11.99,750mL,750.0,1,9.29,7245,PROXIMO SPIRITS INC.
3782,Grey Goose Le Citron Vodka,23.99,750mL,750.0,1,18.89,480,BACARDI USA INC
3784,Margaritaville Gold Tequila,11.99,750mL,750.0,1,7.29,8004,SAZERAC CO INC
3785,Svedka Orange Cream Pop,12.99,750mL,750.0,1,6.98,1392,CONSTELLATION BRANDS INC
3787,Jose Cuervo Especial Silver,16.99,750mL,750.0,1,11.8,7245,PROXIMO SPIRITS INC.
3788,Patron Silver Tequila,27.99,375mL,375.0,1,19.99,9165,ULTRA BEVERAGE COMPANY LLP
3790,Don Julio Blanco Tequila,45.99,750mL,750.0,1,35.65,3960,DIAGEO NORTH AMERICA INC
3791,Jose Cuervo Especial Silver,10.99,375mL,375.0,1,6.56,7245,PROXIMO SPIRITS INC.
3792,Jose Cuervo La Familia Rsv,99.99,750mL,750.0,1,71.42,7245,PROXIMO SPIRITS INC.
3793,Pearl Vodka PET,17.99,1750mL,1750.0,1,11.8,8352,LUXCO INC
3794,Cabo Wabo Reposado Tequila,36.99,750mL,750.0,1,27.77,11567,CAMPARI AMERICA
3797,Skinnygirl Sweet'Arita,16.99,1750mL,1750.0,1,12.77,12546,JIM BEAM BRANDS COMPANY
3800,Don Julio Anejo Tequila,53.99,750mL,750.0,1,42.85,3960,DIAGEO NORTH AMERICA INC
3802,Three Olives Vodka,18.99,1750mL,1750.0,1,13.43,7245,PROXIMO SPIRITS INC.
3804,Svedka Vodka,12.99,750mL,750.0,1,7.63,1392,CONSTELLATION BRANDS INC
3808,Three Olives Vodka,12.99,750mL,750.0,1,9.55,7245,PROXIMO SPIRITS INC.
3809,Svedka Colada Vodka,12.99,750mL,750.0,1,7.19,1392,CONSTELLATION BRANDS INC
3811,Absolut Spark Vodka,16.99,750mL,750.0,1,12.68,17035,PERNOD RICARD USA
3815,Solid Granite Vodka,27.99,750mL,750.0,1,21.53,28750,SMOKY QUARTZ DISTILLERY LLC
3818,Cabo Wabo Blanco Tequila,29.99,750mL,750.0,1,21.73,11567,CAMPARI AMERICA
3820,Smirnoff Citrus Vodka,22.99,1750mL,1750.0,1,13.33,3960,DIAGEO NORTH AMERICA INC
3821,Smirnoff Vanilla Vodka,10.99,750mL,750.0,1,8.2,3960,DIAGEO NORTH AMERICA INC
3826,Skyy Vodka,19.99,1750mL,1750.0,1,15.74,11567,CAMPARI AMERICA
3827,Popov Vodka,12.99,1750mL,1750.0,1,9.28,3960,DIAGEO NORTH AMERICA INC
3830,Grey Goose L'Orange Vodka,23.99,750mL,750.0,1,18.45,480,BACARDI USA INC
3834,Skyy Vodka,12.99,750mL,750.0,1,10.23,11567,CAMPARI AMERICA
3835,Smirnoff Raspberry Vodka,10.99,750mL,750.0,1,8.2,3960,DIAGEO NORTH AMERICA INC
3836,Smirnoff Citrus Vodka,10.99,750mL,750.0,1,7.91,3960,DIAGEO NORTH AMERICA INC
3837,Skyy Vodka,0.99,50mL,50.0,1,0.72,11567,CAMPARI AMERICA
3840,Smirnoff Raspberry Vodka,22.99,1750mL,1750.0,1,14.39,3960,DIAGEO NORTH AMERICA INC
3847,Grey Goose Vodka,3.79,50mL,50.0,1,2.81,480,BACARDI USA INC
3851,Grey Goose Vodka,15.99,375mL,375.0,1,12.02,480,BACARDI USA INC
3857,Grey Goose Vodka,49.99,1750mL,1750.0,1,38.27,480,BACARDI USA INC
3858,Grey Goose Vodka,23.99,750mL,750.0,1,17.77,480,BACARDI USA INC
3859,Smirnoff 80 Proof,8.99,375mL,375.0,1,6.81,3960,DIAGEO NORTH AMERICA INC
3863,Evan Williams Honey Reserve,24.99,1750mL,1750.0,1,15.5,3924,HEAVEN HILL DISTILLERIES
3870,Montelobos Mezcal,36.99,750mL,750.0,1,28.02,3664,WILLIAM GRANT & SONS INC
3871,Smirnoff Watermelon Vodka,10.99,750mL,750.0,1,8.2,3960,DIAGEO NORTH AMERICA INC
3876,Smirnoff 80 Proof,19.99,1750mL,1750.0,1,13.95,3960,DIAGEO NORTH AMERICA INC
3877,Smirnoff Green Apple Vodka,10.99,750mL,750.0,1,8.65,3960,DIAGEO NORTH AMERICA INC
3878,Smirnoff 80 Proof,10.99,750mL,750.0,1,7.96,3960,DIAGEO NORTH AMERICA INC
3879,Smirnoff 80 Proof Traveler,12.99,750mL,750.0,1,7.91,3960,DIAGEO NORTH AMERICA INC
3881,Finlandia Mango Fusion,16.99,750mL,750.0,1,13.17,1128,BROWN-FORMAN CORP
3882,Smirnoff Strawberry Vodka,10.99,750mL,750.0,1,8.79,3960,DIAGEO NORTH AMERICA INC
3883,Hornitos Lime Shot Tequila,20.99,750mL,750.0,1,15.43,12546,JIM BEAM BRANDS COMPANY
3884,Bracero Blanco Tequila,34.99,750mL,750.0,1,25.92,7153,PINE STATE TRADING CO
3887,Wolfschmidt Vodka 80 Proof,10.99,1750mL,1750.0,1,8.65,8352,LUXCO INC
3889,Wolfschmidt Vodka Plastic,6.49,750mL,750.0,1,3.7,8352,LUXCO INC
3890,Absolut Peppar,16.99,750mL,750.0,1,12.59,17035,PERNOD RICARD USA
3892,Zhenka Vodka 80 Proof,3.99,750mL,750.0,1,2.18,9552,M S WALKER INC
3893,Zhenka 80 Proof,9.99,1750mL,1750.0,1,7.93,9552,M S WALKER INC
3894,Zhenka Vodka 100 Proof,13.49,1750mL,1750.0,1,9.08,9552,M S WALKER INC
3896,Zhenka Vodka,3.29,375mL,375.0,1,2.63,9552,M S WALKER INC
3899,Platinum 7X Distilled Vodka,2.99,375mL,375.0,1,2.2,8004,SAZERAC CO INC
3900,Bracero Reposado Tequila,38.99,750mL,750.0,1,29.76,7153,PINE STATE TRADING CO
3903,Skinnygirl Wh Cherry Vodka,19.99,750mL,750.0,1,11.59,12546,JIM BEAM BRANDS COMPANY
3910,Hornitos Plata Tequila,11.49,375mL,375.0,1,8.84,12546,JIM BEAM BRANDS COMPANY
3913,Svedka Vodka,17.99,1750mL,1750.0,1,14.28,1392,CONSTELLATION BRANDS INC
3915,Sauza Silver Tequila,14.99,750mL,750.0,1,9.48,12546,JIM BEAM BRANDS COMPANY
3918,Cabo Wabo Anejo Tequila,42.99,750mL,750.0,1,33.07,11567,CAMPARI AMERICA
3919,Hornitos Reposado Tequila,12.99,375mL,375.0,1,8.45,12546,JIM BEAM BRANDS COMPANY
3921,Espolon Reposado Tequila,26.99,750mL,750.0,1,17.9,11567,CAMPARI AMERICA
3923,Don Julio 1942 Anejo Tequila,133.99,750mL,750.0,1,106.34,3960,DIAGEO NORTH AMERICA INC
3924,Espolon Blanco Tequila,26.99,750mL,750.0,1,17.38,11567,CAMPARI AMERICA
3925,Don Julio Reposado Tequila,49.99,750mL,750.0,1,37.87,3960,DIAGEO NORTH AMERICA INC
3928,Barcraft Watermelon Fresca V,15.99,750mL,750.0,1,9.52,11567,CAMPARI AMERICA
3929,Los Amantes Mezcal,49.99,750mL,750.0,1,31.15,6785,PALM BAY INTERNATIONAL INC
3930,Deep Eddy Vodka,15.99,750mL,750.0,1,12.11,3924,HEAVEN HILL DISTILLERIES
3938,Stolichnaya,16.99,750mL,750.0,1,12.49,8664,"STOLI GROUP,(USA) LLC"
3939,Boggy Meadow Switchel Vodka,29.99,750mL,750.0,1,22.55,4425,MARTIGNETTI COMPANIES
3940,Pearl Cucumber Vodka,10.99,750mL,750.0,1,6.15,8352,LUXCO INC
3941,Tres Generaciones Reposado,36.99,750mL,750.0,1,29.36,12546,JIM BEAM BRANDS COMPANY
3943,Skyy Barcraft White Sangria,15.99,750mL,750.0,1,9.59,11567,CAMPARI AMERICA
3945,Sauza Conmemorativo,17.99,750mL,750.0,1,13.84,12546,JIM BEAM BRANDS COMPANY
3947,Herradura Anejo Tequila,45.99,750mL,750.0,1,34.84,1128,BROWN-FORMAN CORP
3951,Hornitos Reposado Tequila,2.49,50mL,50.0,1,1.83,12546,JIM BEAM BRANDS COMPANY
3952,Belvedere Mango Passion,22.99,750mL,750.0,1,16.42,8112,MOET HENNESSY USA INC
3959,Hornitos Black Barrel,24.99,750mL,750.0,1,18.24,12546,JIM BEAM BRANDS COMPANY
3960,Tortilla Gold Tequila Liquer,11.99,1750mL,1750.0,1,9.52,8004,SAZERAC CO INC
3961,Grey Goose La Poire Vodka,23.99,750mL,750.0,1,18.17,480,BACARDI USA INC
3962,Vikingfjord Vodka,21.99,1750mL,1750.0,1,11.93,4692,KOBRAND CORPORATION
3967,Deep Eddy Ruby Red,15.99,750mL,750.0,1,11.76,3924,HEAVEN HILL DISTILLERIES
3969,Jose Cuervo Tradicional,18.49,750mL,750.0,1,14.67,7245,PROXIMO SPIRITS INC.
3970,El Toro Gold,9.29,750mL,750.0,1,6.78,660,SAZERAC NORTH AMERICA INC.
3978,Square One Bergamot Organic,29.99,750mL,750.0,1,19.69,9165,ULTRA BEVERAGE COMPANY LLP
3980,Hornitos Reposado Tequila,39.99,1750mL,1750.0,1,31.99,12546,JIM BEAM BRANDS COMPANY
3981,Three Olives Berry Vodka,11.99,750mL,750.0,1,9.37,7245,PROXIMO SPIRITS INC.
3982,Hornitos Reposado Tequila,19.99,750mL,750.0,1,14.38,12546,JIM BEAM BRANDS COMPANY
3984,Sauza Tres Generacions Anejo,44.99,750mL,750.0,1,32.3,12546,JIM BEAM BRANDS COMPANY
3989,Deep Eddy Lemon Vodka,15.99,750mL,750.0,1,11.93,3924,HEAVEN HILL DISTILLERIES
3997,Hornitos Plata Tequila,19.99,750mL,750.0,1,14.05,12546,JIM BEAM BRANDS COMPANY
3998,Monte Alban Mezcal,19.99,750mL,750.0,1,13.63,660,SAZERAC NORTH AMERICA INC.
3999,Hornitos Anejo Tequila,21.99,750mL,750.0,1,15.93,12546,JIM BEAM BRANDS COMPANY
4010,Armorik Single Malt Whiskey,59.99,750mL,750.0,1,45.11,10754,PERFECTA WINES
4018,Papa's Pilar Dark Rum,39.99,750mL,750.0,1,26.46,9165,ULTRA BEVERAGE COMPANY LLP
4020,Clement Creole Shrubb Orange,28.99,750mL,750.0,1,15.9,9165,ULTRA BEVERAGE COMPANY LLP
4025,Bacardi Oakheart Spiced Rum,1.79,50mL,50.0,1,1.37,480,BACARDI USA INC
4034,Pura Vida Silver Tequila,39.99,750mL,750.0,1,26.66,9165,ULTRA BEVERAGE COMPANY LLP
4040,Clement Select Barrel Rhum,24.99,750mL,750.0,1,17.98,9165,ULTRA BEVERAGE COMPANY LLP
4041,Gran Patron Piedra,399.99,750mL,750.0,1,285.71,9165,ULTRA BEVERAGE COMPANY LLP
4044,Calico Jack Mango Rum,12.99,1750mL,1750.0,1,9.62,12546,JIM BEAM BRANDS COMPANY
4050,Bacardi Oakheart Spiced Rum,11.99,750mL,750.0,1,8.72,480,BACARDI USA INC
4054,Patron XO Cafe Liqueur,14.99,375mL,375.0,1,9.41,9165,ULTRA BEVERAGE COMPANY LLP
4062,Goslings Dark'N Stormy RTD,7.99,250mL 4 Pk,250.0,1,5.83,1485,CASTLE BRANDS CORP.
4064,Calico Jack Pin/Coc Rum,12.99,1750mL,1750.0,1,9.41,12546,JIM BEAM BRANDS COMPANY
4066,Bacardi Oakheart Spiced Rum,21.99,1750mL,1750.0,1,12.85,480,BACARDI USA INC
4075,Bacardi Pineapple Fusion,19.99,1750mL,1750.0,1,15.87,480,BACARDI USA INC
4089,Capt Morgan White,22.99,1750mL,1750.0,1,14.59,3960,DIAGEO NORTH AMERICA INC
4091,Mount Gay Black Barrel Rum,27.99,750mL,750.0,1,21.7,7239,REMY COINTREAU USA INC
4101,Flipflop Silver Rum,11.99,750mL,750.0,1,6.97,9815,WINE GROUP INC
4103,Capt Morgan White,14.99,750mL,750.0,1,11.19,3960,DIAGEO NORTH AMERICA INC
4105,Patron XO Cafe Variety 3 Pak,6.99,50mL 3 Pk,50.0,1,5.07,9165,ULTRA BEVERAGE COMPANY LLP
4113,Capt Morgan White,0.99,50mL,50.0,1,0.74,3960,DIAGEO NORTH AMERICA INC
4130,Kraken Black Spiced Rum,10.99,375mL,375.0,1,6.81,7245,PROXIMO SPIRITS INC.
4131,Sea Hagg Blueberry Rum,27.99,750mL,750.0,1,21.87,8150,SEA HAGG DISTILLERY LLC
4135,Smirnoff Blueberry Vodka,0.99,50mL,50.0,1,0.78,3960,DIAGEO NORTH AMERICA INC
4141,Wild Turkey American Honey,0.99,50mL,50.0,1,0.71,11567,CAMPARI AMERICA
4145,Don Q Cristal Rum,19.99,1750mL,1750.0,1,12.68,98450,Serralles Usa LLC
4148,Fattoria de Limone,22.99,750mL,750.0,1,12.3,10754,PERFECTA WINES
4149,Sailor Jerry Spiced Navy Rum,1.49,50mL,50.0,1,1.16,3664,WILLIAM GRANT & SONS INC
4150,Shellback Spiced Rum,11.99,750mL,750.0,1,8.63,3252,E & J GALLO WINERY
4152,Jenkins Rum,5.99,750mL,750.0,1,3.75,9552,M S WALKER INC
4153,Jenkins Rum,11.99,1750mL,1750.0,1,9.59,9552,M S WALKER INC
4157,Smirnoff Green Apple Vodka,0.99,50mL,50.0,1,0.72,3960,DIAGEO NORTH AMERICA INC
4174,Kraken Black Spiced Rum,29.99,1750mL,1750.0,1,21.59,7245,PROXIMO SPIRITS INC.
4176,Blackheart Spiced Rum,10.99,750mL,750.0,1,8.02,3924,HEAVEN HILL DISTILLERIES
4178,Fabrizia Limoncello,10.99,375mL,375.0,1,7.46,1655,FABRIZIA SPIRITS LLC
4179,Bacardi Dragon Berry Rum,19.99,1750mL,1750.0,1,15.14,480,BACARDI USA INC
4181,Calypso Spiced Rum,11.99,1750mL,1750.0,1,9.37,660,SAZERAC NORTH AMERICA INC.
4187,Kraken Black Spiced Rum,17.99,750mL,750.0,1,12.85,7245,PROXIMO SPIRITS INC.
4190,Boca Loca Cachaca,24.99,750mL,750.0,1,19.52,4425,MARTIGNETTI COMPANIES
4194,Calico Jack Coconut Rum,12.99,1750mL,1750.0,1,9.48,12546,JIM BEAM BRANDS COMPANY
4195,Calico Jack Spiced Rum No 94,10.99,750mL,750.0,1,8.65,12546,JIM BEAM BRANDS COMPANY
4196,Bacardi Dragon Berry Rum,11.99,750mL,750.0,1,7.46,480,BACARDI USA INC
4197,Sailor Jerry Spiced Rum Trav,18.99,750mL,750.0,1,13.07,3664,WILLIAM GRANT & SONS INC
4198,Sailor Jerry Spiced Navy Rum,24.99,1750mL,1750.0,1,17.51,3664,WILLIAM GRANT & SONS INC
4199,Sauza Blanco Tequila,23.99,1750mL,1750.0,1,16.92,12546,JIM BEAM BRANDS COMPANY
4200,Bacardi Grand Melon,11.99,750mL,750.0,1,7.68,480,BACARDI USA INC
4201,Calico Jack Silver Rum,12.99,1750mL,1750.0,1,9.55,12546,JIM BEAM BRANDS COMPANY
4204,Bacardi Coco Rum,11.99,750mL,750.0,1,7.74,480,BACARDI USA INC
4211,Cruzan Passion Fruit Rum,9.99,750mL,750.0,1,7.8,12546,JIM BEAM BRANDS COMPANY
4218,Sailor Jerry Spiced Navy Rum,16.99,750mL,750.0,1,12.31,3664,WILLIAM GRANT & SONS INC
4219,Commander Quincy's Rum Toddy,13.99,750mL,750.0,1,10.68,7153,PINE STATE TRADING CO
4221,Bacardi Gold Rum Traveler,17.99,1750mL,1750.0,1,12.94,480,BACARDI USA INC
4222,Bacardi Gold Rum,11.99,750mL,750.0,1,7.99,480,BACARDI USA INC
4223,Bacardi Gold Rum,19.99,1750mL,1750.0,1,14.92,480,BACARDI USA INC
4224,Goslings Black Seal Rum 80,14.99,750mL,750.0,1,11.44,1485,CASTLE BRANDS CORP.
4225,Goslings Black Seal Bermuda,24.99,1750mL,1750.0,1,18.37,1485,CASTLE BRANDS CORP.
4226,Bacardi Superior Rum Trav,13.99,750mL,750.0,1,7.68,480,BACARDI USA INC
4227,Bacardi Superior Rum Trav,17.99,1750mL,1750.0,1,14.17,480,BACARDI USA INC
4228,Bacardi 8,19.99,750mL,750.0,1,14.7,480,BACARDI USA INC
4229,Bacardi Black,19.99,1750mL,1750.0,1,14.7,480,BACARDI USA INC
4230,Pumpkin Face Rum,34.99,750mL,750.0,1,25.92,4425,MARTIGNETTI COMPANIES
4234,Bacardi Pineapple Fusion,11.99,750mL,750.0,1,7.99,480,BACARDI USA INC
4241,Capt Morgan Spiced Rum,1.99,50mL,50.0,1,1.47,3960,DIAGEO NORTH AMERICA INC
4243,Bacardi Superior Rum,19.99,1750mL,1750.0,1,14.49,480,BACARDI USA INC
4245,Bacardi Superior Rum,11.99,750mL,750.0,1,7.93,480,BACARDI USA INC
4246,Bacardi Superior Rum,5.49,375mL,375.0,1,4.22,480,BACARDI USA INC
4247,Bacardi Limon Rum,11.99,750mL,750.0,1,7.99,480,BACARDI USA INC
4249,Capt Morgan White Coconut,14.99,750mL,750.0,1,10.39,3960,DIAGEO NORTH AMERICA INC
4250,Zaya Grand Reserva Rum,34.99,750mL,750.0,1,27.77,9165,ULTRA BEVERAGE COMPANY LLP
4258,Bacardi Mango Fusion,11.99,750mL,750.0,1,7.35,480,BACARDI USA INC
4259,Castillo Spiced Rum,9.99,1750mL,1750.0,1,7.74,480,BACARDI USA INC
4260,Capt Morgan Original Barrel,21.99,1750mL,1750.0,1,16.66,3960,DIAGEO NORTH AMERICA INC
4261,Capt Morgan Spiced Rum,22.99,1750mL,1750.0,1,16.17,3960,DIAGEO NORTH AMERICA INC
4262,Capt Morgan Spiced Rum,13.99,750mL,750.0,1,11.19,3960,DIAGEO NORTH AMERICA INC
4263,Capt Morgan Silver Spicd Rum,16.99,750mL,750.0,1,13.27,3960,DIAGEO NORTH AMERICA INC
4264,Capt Morgan Spiced Rum Trav,16.99,750mL,750.0,1,11.53,3960,DIAGEO NORTH AMERICA INC
4265,Capt Morgan Spiced Rum,10.99,375mL,375.0,1,8.26,3960,DIAGEO NORTH AMERICA INC
4267,Bacardi Limon Rum,19.99,1750mL,1750.0,1,15.62,480,BACARDI USA INC
4268,Capt Morgan Private Stock,22.99,750mL,750.0,1,18.25,3960,DIAGEO NORTH AMERICA INC
